Status,Nombre linea,Nombre Variedad,Ciclo,Pedigree,Genealogia,CRIADERO,Origen,grupo
Variedad,,J14044,Long,BI3008/BI2004,AI:33531-J106-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14045,Long,BI3008/BI2004,AI:33531-J109-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14046,Long,BI3008/BI2004,AI:33531-J110-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14047,Long,BI3008/BI2004,AI:33531-J114-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14048,Long,SY110/BI2004,AI:33297-J6-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14049,Long,SY110/BI2004,AI:33297-J25-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14050,Long,SY110/BI2004,AI:33297-J28-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14051,Long,SY110/BI2004,AI:33297-J36-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14052,Long,SY110/BI2004,AI:33297-J40-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14053,Long,SY110/BI2004,AI:33297-J44-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14054,Long,SY110/BI2004,AI:33297-J47-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14055,Long,SY110/BI2004,AI:33297-J53-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14056,Long,SY110/BI2004,AI:33297-J69-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14057,Long,SY110/BI2004,AI:33297-J80-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14058,Long,SY110/BI2004,AI:33297-J107-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14059,Long,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J41-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14060,Long,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J43-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14061,Long,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J51-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14062,Long,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J52-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14063,Long,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J59-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14064,Long,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J87-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14065,Long,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J150-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14066,Long,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J5-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14067,Long,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J10-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14068,Long,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J18-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14069,Long,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J22-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14070,Long,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J23-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14071,Long,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J30-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14072,Long,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J34-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14073,Long,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J51-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14074,Long,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J52-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14075,Long,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J54-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14076,Long,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J84-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14077,Long,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J106-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14078,Long,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J127-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14079,Long,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J142-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14080,Long,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J149-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14081,Long,BAG17/BI1006,AI:31265-J22-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14082,Long,BAG17/BI1006,AI:31265-J30-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14083,Long,BAG17/BI1006,AI:31265-J31-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14084,Long,BAG17/BI1006,AI:31265-J45-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14085,Long,BAG17/BI1006,AI:31265-J55-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14086,Long,BAG17/BI1006,AI:31265-J58-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14087,Long,BAG17/BI1006,AI:31265-J74-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14088,Long,SNOG/BGLUT//BAG17,AIT:31359-J5-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14089,Long,SNOG/BGLUT//BAG17,AIT:31359-J10-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14090,Long,SNOG/BGLUT//BAG17,AIT:31359-J13-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14091,Long,SNOG/BGLUT//BAG17,AIT:31359-J19-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14092,Long,SNOG/BGLUT//BAG17,AIT:31359-J22-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14093,Long,SNOG/BGLUT//BAG17,AIT:31359-J26-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14094,Long,SNOG/BGLUT//BAG17,AIT:31359-J27-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14095,Long,SNOG/BGLUT//BAG17,AIT:31359-J47-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14096,Long,SNOG/BGLUT//BAG17,AIT:31359-J66-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14097,Long,SNOG/BGLUT//BAG17,AIT:31359-J105-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14098,Long,SNOG/JN06003//BAG17,AIT:31370-J4-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14099,Long,SNOG/JN06003//BAG17,AIT:31370-J16-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14100,Long,SNOG/JN06003//BAG17,AIT:31370-J19-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14101,Long,SNOG/JN06003//BAG17,AIT:31370-J21-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14102,Long,SNOG/JN06003//BAG17,AIT:31370-J23-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14103,Long,SNOG/JN06003//BAG17,AIT:31370-J27-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14104,Long,SNOG/JN06003//BAG17,AIT:31370-J37-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14105,Long,SNOG/JN06003//BAG17,AIT:31370-J48-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14106,Long,SNOG/JN06003//BAG17,AIT:31370-J53-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14107,Long,SNOG/JN06003//BAG17,AIT:31370-J62-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14108,Long,SNOG/JN06003//BAG17,AIT:31370-J69-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14109,Long,SNOG/JN06003//BAG17,AIT:31370-J74-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14110,Long,SNOG/JN06003//BAG17,AIT:31370-J77-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14111,Long,SNOG/JN06003//BAG17,AIT:31370-J82-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14112,Long,SNOG/JN06003//BAG17,AIT:31370-J90-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14113,Intermediate,BI1006/SY100,AI:32274-J15-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14114,Intermediate,BI1006/SY100,AI:32274-J16-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14115,Intermediate,BI1006/SY100,AI:32274-J21-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14116,Intermediate,BI1006/SY100,AI:32274-J23-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14117,Intermediate,BI1006/SY100,AI:32274-J28-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14118,Intermediate,BI1006/SY100,AI:32274-J29-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14119,Intermediate,BI1006/SY100,AI:32274-J31-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14120,Intermediate,BI1006/SY100,AI:32274-J43-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14121,Intermediate,BI1006/SY100,AI:32274-J48-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14122,Intermediate,BI1006/SY100,AI:32274-J57-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14123,Intermediate,BI1006/SY100,AI:32274-J73-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14124,Intermediate,BI1006/SY100,AI:32274-J74-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14125,Intermediate,BI1006/SY100,AI:32274-J77-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14126,Intermediate,BI1006/SY100,AI:32274-J80-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14127,Intermediate,BI1006/SY100,AI:32274-J84-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14128,Intermediate,BI1006/SY100,AI:32274-J90-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14129,Intermediate,BI1006/SY100,AI:32274-J116-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14130,Intermediate,BI1006/SY100,AI:32274-J121-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14131,Intermediate,BI1006/SY100,AI:32274-J127-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14132,Intermediate,BI1006/SY100,AI:32274-J134-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14133,Intermediate,BI1006/SY100,AI:32274-J137-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14134,Intermediate,BI1006/SY100,AI:32274-J146-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14135,Intermediate,BI1006/SY100,AI:32274-J150-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14136,Intermediate,SY110/BI2004,AI:33297-J5-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14137,Intermediate,SY110/BI2004,AI:33297-J7-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14138,Intermediate,SY110/BI2004,AI:33297-J13-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14139,Intermediate,SY110/BI2004,AI:33297-J16-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14140,Intermediate,SY110/BI2004,AI:33297-J18-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14141,Intermediate,SY110/BI2004,AI:33297-J27-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14142,Intermediate,SY110/BI2004,AI:33297-J31-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14143,Intermediate,SY110/BI2004,AI:33297-J32-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14144,Intermediate,SY110/BI2004,AI:33297-J38-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14145,Intermediate,SY110/BI2004,AI:33297-J43-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14146,Intermediate,SY110/BI2004,AI:33297-J46-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14147,Intermediate,SY110/BI2004,AI:33297-J48-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14148,Intermediate,SY110/BI2004,AI:33297-J51-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14149,Intermediate,SY110/BI2004,AI:33297-J52-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14150,Intermediate,SY110/BI2004,AI:33297-J58-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14151,Intermediate,SY110/BI2004,AI:33297-J60-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14152,Intermediate,SY110/BI2004,AI:33297-J62-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14153,Intermediate,SY110/BI2004,AI:33297-J64-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14154,Intermediate,SY110/BI2004,AI:33297-J65-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14155,Intermediate,SY110/BI2004,AI:33297-J66-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14156,Intermediate,SY110/BI2004,AI:33297-J104-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14157,Intermediate,SY110/BI2004,AI:33297-J105-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14158,Intermediate,SY110/BI2004,AI:33297-J106-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14159,Intermediate,SY110/BI2004,AI:33297-J111-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14160,Intermediate,SY110/BI2004,AI:33297-J112-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14161,Intermediate,SY110/BI2004,AI:33297-J113-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14162,Intermediate,SY110/BI2004,AI:33297-J115-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14163,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J4-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14164,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J9-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14165,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J23-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14166,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J25-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14167,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J29-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14168,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J30-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14169,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J32-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14170,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J33-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14171,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J54-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14172,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J57-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14173,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J60-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14174,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J67-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14175,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J71-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14176,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J77-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14177,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J90-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14178,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J93-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14179,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J100-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14180,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J108-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14181,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J135-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14182,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J140-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14183,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J141-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14184,Intermediate,SY200/BI2004 (2 genes homocigotas) ,AI:34230-J144-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14185,Intermediate,SNOG/BGLUT//BAG17,AIT:31359-J3-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14186,Intermediate,SNOG/BGLUT//BAG17,AIT:31359-J31-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14187,Intermediate,SNOG/BGLUT//BAG17,AIT:31359-J33-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14188,Intermediate,SNOG/BGLUT//BAG17,AIT:31359-J36-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14189,Intermediate,SNOG/BGLUT//BAG17,AIT:31359-J43-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14190,Intermediate,SNOG/BGLUT//BAG17,AIT:31359-J45-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14191,Intermediate,SNOG/BGLUT//BAG17,AIT:31359-J49-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14192,Intermediate,SNOG/BGLUT//BAG17,AIT:31359-J50-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14193,Intermediate,SNOG/BGLUT//BAG17,AIT:31359-J55-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14194,Intermediate,SNOG/BGLUT//BAG17,AIT:31359-J59-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14195,Intermediate,SNOG/BGLUT//BAG17,AIT:31359-J71-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14196,Intermediate,SNOG/BGLUT//BAG17,AIT:31359-J95-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14197,Intermediate,SNOG/BGLUT//BAG17,AIT:31359-J120-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14198,Intermediate,SNOG/JN06003//BAG17,AIT:31370-J1-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14199,Intermediate,SNOG/JN06003//BAG17,AIT:31370-J6-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14200,Intermediate,SNOG/JN06003//BAG17,AIT:31370-J10-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14201,Intermediate,SNOG/JN06003//BAG17,AIT:31370-J31-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14202,Intermediate,SNOG/JN06003//BAG17,AIT:31370-J40-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14203,Intermediate,SNOG/JN06003//BAG17,AIT:31370-J45-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14204,Intermediate,SNOG/JN06003//BAG17,AIT:31370-J49-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14205,Intermediate,SNOG/JN06003//BAG17,AIT:31370-J71-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14206,Intermediate,SNOG/JN06003//BAG17,AIT:31370-J84-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14207,Intermediate,SNOG/JN06003//BAG17,AIT:31370-J85-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14208,Intermediate,SNOG/JN06003//BAG17,AIT:31370-J87-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14209,Intermediate,BI1005/SY300,AI:32270-J13-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14210,Intermediate,BI1005/SY300,AI:32270-J17-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14211,Intermediate,BI1005/SY300,AI:32270-J19-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14212,Intermediate,BI1005/SY300,AI:32270-J20-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14213,Intermediate,BI1005/SY300,AI:32270-J25-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14214,Intermediate,BI1005/SY300,AI:32270-J27-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14215,Intermediate,BI1005/SY300,AI:32270-J35-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14216,Intermediate,BI1005/SY300,AI:32270-J36-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14217,Intermediate,BI1005/SY300,AI:32270-J37-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14218,Intermediate,BI1005/SY300,AI:32270-J38-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14219,Intermediate,BI1005/SY300,AI:32270-J51-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14220,Intermediate,BI1005/SY300,AI:32270-J54-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14221,Intermediate,BI1005/SY300,AI:32270-J64-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14222,Intermediate,BI1005/SY300,AI:32270-J70-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14223,Intermediate,BI1005/SY300,AI:32270-J74-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14224,Intermediate,BI1005/SY300,AI:32270-J76-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14225,Intermediate,BI1005/SY300,AI:32270-J80-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14226,Intermediate,BI1005/SY300,AI:32270-J81-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14227,Intermediate,BI1005/SY300,AI:32270-J86-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14228,Intermediate,BI1005/SY300,AI:32270-J100-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14229,Intermediate,BI1005/SY300,AI:32270-J107-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14230,Intermediate,BI1005/SY300,AI:32270-J112-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14231,Intermediate,BI3008/BI2004,AI:33531-J12-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14232,Intermediate,BI3008/BI2004,AI:33531-J22-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14233,Intermediate,BI3008/BI2004,AI:33531-J26-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14234,Intermediate,BI3008/BI2004,AI:33531-J33-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14235,Intermediate,BI3008/BI2004,AI:33531-J39-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14236,Intermediate,BI3008/BI2004,AI:33531-J54-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14237,Intermediate,BI3008/BI2004,AI:33531-J56-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14238,Intermediate,BI3008/BI2004,AI:33531-J62-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14239,Intermediate,BI3008/BI2004,AI:33531-J64-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14240,Intermediate,BI3008/BI2004,AI:33531-J75-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14241,Intermediate,BI3008/BI2004,AI:33531-J94-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14242,Intermediate,BI3008/BI2004,AI:33531-J107-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14243,Intermediate,BI3008/BI2004,AI:33531-J111-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14244,Intermediate,BI3008/BI2004,AI:33531-J115-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14245,Intermediate,BI3008/BI2004,AI:33531-J116-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14246,Intermediate,BI3008/BI2004,AI:33531-J118-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14247,Intermediate,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J2-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14248,Intermediate,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J12-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14249,Intermediate,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J17-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14250,Intermediate,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J33-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14251,Intermediate,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J37-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14252,Intermediate,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J39-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14253,Intermediate,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J48-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14254,Intermediate,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J55-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14255,Intermediate,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J57-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14256,Intermediate,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J60-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14257,Intermediate,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J62-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14258,Intermediate,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J64-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14259,Intermediate,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J66-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14260,Intermediate,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J72-J1-J1 -J0  ,INTA,CRIADERO,3
Variedad,,J14261,Intermediate,SY200/BI2004 (1 gen homo y 1 hetero),AI:34231-J76-J1-J1 -J0  ,INTA,CRIADERO,3
